"Subject","Block","Trial","Stim_1","Stim_2","RT","Reaction"
"AS2ZO","2",120,"2","2",229,"Correct"
"AS2ZO","2",121,"1","1",701,"Correct"
"AS2ZO","2",122,"1","1",255,"Too Slow"
"AS2ZO","2",123,"1","1",527,"Correct"
"AS2ZO","2",124,"1","1",429,"Correct"
"AS2ZO","2",125,"1","1",379,"Correct"
"AS2ZO","2",126,"1","1",243,"Correct"
"AS2ZO","2",127,"1","2",227,"Incorrect"
"AS2ZO","2",128,"1","1",348,"Incorrect"
"AS2ZO","2",129,"2","2",260,"Correct"
"otni2","1",1,"1","1",342,"Correct"
"otni2","1",2,"1","1",355,"Correct"
"otni2","1",3,"1","1",354,"Correct"
"otni2","1",4,"1","1",423,"Correct"
"otni2","1",5,"2","1",256,"Correct"
"otni2","1",6,"1","1",376,"Correct"
"otni2","1",7,"1","1",332,"Correct"
"otni2","1",8,"1","2",491,"Correct"
"otni2","1",9,"1","1",326,"Correct"
"otni2","1",10,"1","1",366,"Correct"
"otni2","1",11,"1","1",307,"Correct"
"otni2","1",12,"2","1",220,"Correct"
"otni2","1",13,"1","1",409,"Correct"
"otni2","1",14,"1","2",512,"Correct"
"otni2","1",15,"2","2",293,"Correct"
"otni2","1",16,"1","1",403,"Correct"
"otni2","1",17,"1","1",299,"Correct"
"otni2","1",18,"1","1",283,"Correct"
"otni2","1",19,"1","1",284,"Correct"
"otni2","1",20,"1","1",469,"Correct"
"otni2","1",21,"1","1",332,"Correct"
"otni2","1",22,"1","2",298,"Incorrect"
"otni2","1",23,"1","1",347,"Correct"
"otni2","1",24,"1","2",396,"Correct"
"otni2","1",25,"1","1",336,"Correct"
"otni2","1",26,"2","1",219,"Correct"
"otni2","1",27,"1","1",319,"Correct"
"otni2","1",28,"1","1",330,"Correct"
"otni2","1",29,"2","1",310,"Correct"
"otni2","1",30,"1","1",388,"Correct"
"otni2","1",31,"1","1",365,"Correct"
"otni2","1",32,"1","2",571,"Correct"
"otni2","1",33,"2","1",301,"Correct"
"otni2","1",34,"1","1",302,"Correct"
"otni2","1",35,"2","2",215,"Correct"
"otni2","1",36,"1","1",334,"Correct"
"otni2","1",37,"1","1",520,"Correct"
"otni2","1",38,"1","1",332,"Correct"
"otni2","1",39,"1","2",531,"Correct"
"otni2","1",40,"1","1",601,"Correct"
"otni2","1",41,"1","1",404,"Correct"
"otni2","1",42,"1","1",338,"Correct"
"otni2","1",43,"2","2",243,"Correct"
"otni2","1",44,"1","1",333,"Correct"
"otni2","1",45,"1","2",435,"Correct"
"otni2","1",46,"2","1",210,"Correct"
"otni2","1",47,"1","1",336,"Correct"
"otni2","1",48,"1","1",380,"Correct"
"otni2","1",49,"1","2",410,"Correct"
"otni2","1",50,"1","1",394,"Incorrect"
"otni2","1",51,"1","1",511,"Correct"
"otni2","1",52,"1","1",423,"Correct"
"otni2","1",53,"2","2",235,"Correct"
"otni2","1",54,"2","2",227,"Correct"
"otni2","1",55,"1","1",296,"Correct"
"otni2","1",56,"1","1",314,"Correct"
"otni2","1",57,"1","1",322,"Correct"
"otni2","1",58,"1","1",354,"Correct"
"otni2","1",59,"1","1",528,"Correct"
"otni2","1",60,"1","1",346,"Correct"
"otni2","1",61,"1","1",339,"Correct"
"otni2","1",62,"1","1",298,"Correct"
"otni2","1",63,"1","1",351,"Correct"
"otni2","1",64,"2","1",347,"Correct"
"otni2","1",65,"2","2",215,"Correct"
"otni2","1",66,"1","1",299,"Correct"
"otni2","1",67,"1","2",297,"Incorrect"
"otni2","1",68,"2","1",369,"Correct"
"otni2","1",69,"1","1",392,"Correct"
"otni2","1",70,"2","2",435,"Correct"
"otni2","1",71,"1","1",456,"Correct"
"otni2","1",72,"1","2",641,"Correct"
"otni2","1",73,"1","1",499,"Correct"
"otni2","1",74,"1","1",351,"Correct"
"otni2","1",75,"1","1",359,"Correct"
"otni2","1",76,"1","1",358,"Correct"
"otni2","1",77,"1","1",541,"Correct"
"otni2","1",78,"2","1",220,"Correct"
"otni2","1",79,"1","1",460,"Correct"
"otni2","1",80,"1","1",294,"Correct"
"otni2","1",81,"1","1",367,"Correct"
"otni2","1",82,"1","1",364,"Correct"
"otni2","1",83,"1","1",377,"Correct"
"otni2","1",84,"1","1",382,"Correct"
"otni2","1",85,"1","1",350,"Correct"
"otni2","1",86,"1","1",330,"Correct"
"otni2","1",87,"1","1",343,"Correct"
"otni2","1",88,"1","1",326,"Correct"
"otni2","1",89,"2","1",315,"Correct"
"otni2","1",90,"1","1",370,"Correct"
"otni2","1",91,"1","1",330,"Correct"
"otni2","1",92,"2","2",319,"Correct"
"otni2","1",93,"1","2",673,"Correct"
"otni2","1",94,"1","1",321,"Correct"
"otni2","1",95,"1","1",366,"Correct"
"otni2","1",96,"1","1",321,"Correct"
"otni2","1",97,"1","2",454,"Correct"
"otni2","1",98,"1","1",444,"Correct"
"otni2","1",99,"2","2",262,"Correct"
"otni2","1",100,"1","1",314,"Correct"
"otni2","1",101,"1","1",309,"Correct"
"otni2","1",102,"2","2",254,"Correct"
"otni2","1",103,"1","1",427,"Incorrect"
"otni2","1",104,"1","1",482,"Correct"
"otni2","1",105,"1","1",417,"Correct"
"otni2","1",106,"2","1",227,"Correct"
"otni2","1",107,"1","1",350,"Correct"
"otni2","1",108,"1","1",374,"Correct"
"otni2","1",109,"1","1",452,"Correct"
"otni2","1",110,"2","2",263,"Correct"
"otni2","1",111,"2","2",335,"Correct"
"otni2","1",112,"1","1",499,"Correct"
"otni2","1",113,"2","2",0,"Too Slow"
"otni2","1",114,"1","1",324,"Correct"
"otni2","1",115,"1","1",347,"Correct"
"otni2","1",116,"1","2",601,"Correct"
"otni2","1",117,"1","1",328,"Correct"
"otni2","1",118,"1","1",392,"Correct"
"otni2","1",119,"1","1",376,"Correct"
"otni2","1",120,"1","1",349,"Correct"
"otni2","1",121,"1","1",341,"Correct"
"otni2","1",122,"1","1",297,"Correct"
"otni2","1",123,"1","1",326,"Correct"
"otni2","1",124,"2","1",246,"Correct"
"otni2","1",125,"2","1",204,"Correct"
"otni2","1",126,"1","1",318,"Correct"
"otni2","1",127,"1","1",301,"Correct"
"otni2","1",128,"1","1",392,"Correct"
"otni2","1",129,"1","1",353,"Correct"
"otni2","2",1,"1","2",566,"Correct"
"otni2","2",2,"1","1",363,"Correct"
"otni2","2",3,"1","1",348,"Correct"
"otni2","2",4,"2","1",215,"Correct"
"otni2","2",5,"1","1",485,"Correct"
"otni2","2",6,"1","1",333,"Correct"
"otni2","2",7,"1","1",444,"Correct"
"otni2","2",8,"1","2",412,"Correct"
"otni2","2",9,"1","2",593,"Incorrect"
"otni2","2",10,"1","1",397,"Correct"
"otni2","2",11,"1","1",453,"Correct"
"otni2","2",12,"1","1",356,"Correct"
"otni2","2",13,"2","1",96,"Correct"
"otni2","2",14,"2","2",298,"Correct"
"otni2","2",15,"2","2",237,"Correct"
"otni2","2",16,"1","2",507,"Correct"
"otni2","2",17,"2","1",227,"Correct"
"otni2","2",18,"1","1",496,"Correct"
"otni2","2",19,"2","2",273,"Correct"
"otni2","2",20,"1","1",579,"Correct"
"otni2","2",21,"1","1",350,"Correct"
"otni2","2",22,"1","1",398,"Correct"
"otni2","2",23,"2","1",323,"Correct"
"otni2","2",24,"1","1",556,"Correct"
"otni2","2",25,"1","1",355,"Correct"
"otni2","2",26,"1","1",364,"Correct"
"otni2","2",27,"1","1",340,"Correct"
"otni2","2",28,"1","1",346,"Correct"
"otni2","2",29,"2","2",212,"Correct"
"otni2","2",30,"1","1",327,"Correct"
"otni2","2",31,"1","1",361,"Correct"
"otni2","2",32,"1","1",344,"Correct"
"otni2","2",33,"1","1",339,"Correct"
"otni2","2",34,"2","2",217,"Correct"
"otni2","2",35,"1","1",516,"Correct"
"otni2","2",36,"1","1",329,"Correct"
"otni2","2",37,"1","1",283,"Correct"
"otni2","2",38,"1","1",363,"Correct"
"otni2","2",39,"1","1",306,"Correct"
"otni2","2",40,"1","1",433,"Correct"
"otni2","2",41,"1","1",280,"Correct"
"otni2","2",42,"1","1",277,"Correct"
"otni2","2",43,"1","1",285,"Correct"
"otni2","2",44,"1","1",297,"Correct"
"otni2","2",45,"1","1",405,"Correct"
"otni2","2",46,"1","1",362,"Correct"
"otni2","2",47,"1","1",391,"Correct"
"otni2","2",48,"2","2",264,"Correct"
"otni2","2",49,"1","1",406,"Correct"
"otni2","2",50,"1","1",321,"Correct"
"otni2","2",51,"1","1",319,"Correct"
"otni2","2",52,"1","1",394,"Correct"
"otni2","2",53,"1","1",405,"Correct"
"otni2","2",54,"1","1",327,"Correct"
"otni2","2",55,"2","2",268,"Correct"
"otni2","2",56,"1","1",396,"Correct"
"otni2","2",57,"2","1",310,"Correct"
"otni2","2",58,"1","2",614,"Correct"
"otni2","2",59,"1","1",475,"Correct"
"otni2","2",60,"1","1",334,"Correct"
"otni2","2",61,"1","2",515,"Correct"
"otni2","2",62,"2","1",232,"Correct"
"otni2","2",63,"1","1",532,"Correct"
"otni2","2",64,"1","1",394,"Correct"
"otni2","2",65,"1","2",713,"Correct"
"otni2","2",66,"1","1",333,"Correct"
"otni2","2",67,"1","2",488,"Correct"
"otni2","2",68,"2","1",285,"Correct"
"otni2","2",69,"2","1",610,"Correct"
"otni2","2",70,"1","1",321,"Correct"
"otni2","2",71,"1","1",376,"Correct"
"otni2","2",72,"1","1",367,"Correct"
"otni2","2",73,"2","1",238,"Correct"
"otni2","2",74,"1","2",465,"Correct"
"otni2","2",75,"1","1",331,"Correct"
"otni2","2",76,"1","1",355,"Correct"
"otni2","2",77,"1","1",355,"Correct"
"otni2","2",78,"1","1",321,"Correct"
"otni2","2",79,"1","1",352,"Correct"
"otni2","2",80,"2","2",254,"Correct"
"otni2","2",81,"1","1",347,"Correct"
"otni2","2",82,"1","2",649,"Correct"
"otni2","2",83,"1","1",330,"Correct"
"otni2","2",84,"1","1",343,"Correct"
"otni2","2",85,"2","2",244,"Correct"
"otni2","2",86,"1","1",295,"Correct"
"otni2","2",87,"1","1",346,"Correct"
"otni2","2",88,"1","1",296,"Correct"
"otni2","2",89,"1","1",446,"Correct"
"otni2","2",90,"2","1",320,"Correct"
"otni2","2",91,"1","1",440,"Correct"
"otni2","2",92,"1","1",422,"Correct"
"otni2","2",93,"1","1",436,"Correct"
"otni2","2",94,"2","1",283,"Correct"
"otni2","2",95,"2","1",435,"Correct"
"otni2","2",96,"1","1",339,"Correct"
"otni2","2",97,"2","2",277,"Correct"
"otni2","2",98,"1","1",288,"Correct"
"otni2","2",99,"1","1",427,"Correct"
"otni2","2",100,"1","1",414,"Correct"
"otni2","2",101,"1","1",355,"Correct"
"otni2","2",102,"1","2",578,"Incorrect"
"otni2","2",103,"1","1",487,"Correct"
"otni2","2",104,"1","1",385,"Correct"
"otni2","2",105,"1","1",433,"Correct"
"otni2","2",106,"1","1",377,"Correct"
"otni2","2",107,"1","1",321,"Correct"
"otni2","2",108,"1","1",368,"Correct"
"otni2","2",109,"1","1",301,"Correct"
"otni2","2",110,"1","1",368,"Correct"
"otni2","2",111,"1","1",355,"Correct"
"otni2","2",112,"1","1",372,"Correct"
"otni2","2",113,"1","1",364,"Correct"
"otni2","2",114,"2","1",259,"Correct"
"otni2","2",115,"1","1",363,"Correct"
"otni2","2",116,"1","2",482,"Correct"
"otni2","2",117,"1","1",303,"Correct"
"otni2","2",118,"2","2",392,"Too Slow"
"otni2","2",119,"1","1",324,"Correct"
"otni2","2",120,"2","2",218,"Correct"
"otni2","2",121,"1","1",261,"Correct"
"otni2","2",122,"1","1",280,"Correct"
"otni2","2",123,"1","1",253,"Correct"
"otni2","2",124,"1","1",317,"Correct"
"otni2","2",125,"1","1",474,"Correct"
"otni2","2",126,"1","1",349,"Correct"
"otni2","2",127,"1","2",358,"Incorrect"
"otni2","2",128,"1","1",588,"Correct"
"otni2","2",129,"2","2",212,"Correct"
"DUhCv","1",1,"1","1",0,"Incorrect"
"DUhCv","1",2,"1","1",0,"Too Slow"
"DUhCv","1",3,"1","1",0,"Incorrect"
"DUhCv","1",4,"1","1",0,"Incorrect"
"DUhCv","1",5,"2","1",0,"Incorrect"
"DUhCv","1",6,"1","1",0,"Incorrect"
"DUhCv","1",7,"1","1",0,"Incorrect"
"DUhCv","1",8,"1","2",0,"Incorrect"
"DUhCv","1",9,"1","1",0,"Too Slow"
"DUhCv","1",10,"1","1",0,"Incorrect"
"DUhCv","1",11,"1","1",391,"Correct"
"DUhCv","1",12,"2","1",0,"Incorrect"
"DUhCv","1",13,"1","1",0,"Incorrect"
"DUhCv","1",14,"1","2",0,"Incorrect"
"DUhCv","1",15,"2","2",0,"Incorrect"
"DUhCv","1",16,"1","1",581,"Correct"
"DUhCv","1",17,"1","1",464,"Correct"
"DUhCv","1",18,"1","1",457,"Correct"
"DUhCv","1",19,"1","1",468,"Correct"
"DUhCv","1",20,"1","1",373,"Correct"
"DUhCv","1",21,"1","1",345,"Correct"
"DUhCv","1",22,"1","2",0,"Incorrect"
"DUhCv","1",23,"1","1",655,"Correct"
"DUhCv","1",24,"1","2",586,"Correct"
"DUhCv","1",25,"1","1",581,"Correct"
"DUhCv","1",26,"2","1",0,"Incorrect"
"DUhCv","1",27,"1","1",0,"Too Slow"
"DUhCv","1",28,"1","1",506,"Correct"
"DUhCv","1",29,"2","1",622,"Correct"
"DUhCv","1",30,"1","1",347,"Correct"
"DUhCv","1",31,"1","1",532,"Correct"
"DUhCv","1",32,"1","2",515,"Correct"
"DUhCv","1",33,"2","1",260,"Correct"
"DUhCv","1",34,"1","1",467,"Correct"
"DUhCv","1",35,"2","2",332,"Correct"
"DUhCv","1",36,"1","1",533,"Correct"
"DUhCv","1",37,"1","1",553,"Correct"
"DUhCv","1",38,"1","1",624,"Correct"
"DUhCv","1",39,"1","2",570,"Correct"
"DUhCv","1",40,"1","1",460,"Correct"
"DUhCv","1",41,"1","1",399,"Correct"
"DUhCv","1",42,"1","1",446,"Correct"
"DUhCv","1",43,"2","2",433,"Correct"
"DUhCv","1",44,"1","1",410,"Correct"
"DUhCv","1",45,"1","2",594,"Correct"
"DUhCv","1",46,"2","1",637,"Correct"
"DUhCv","1",47,"1","1",686,"Correct"
"DUhCv","1",48,"1","1",345,"Correct"
"DUhCv","1",49,"1","2",727,"Correct"
"DUhCv","1",50,"1","1",513,"Correct"
"DUhCv","1",51,"1","1",574,"Correct"
"DUhCv","1",52,"1","1",496,"Correct"
"DUhCv","1",53,"2","2",730,"Correct"
"DUhCv","1",54,"2","2",264,"Correct"
"DUhCv","1",55,"1","1",407,"Correct"
"DUhCv","1",56,"1","1",346,"Correct"
"DUhCv","1",57,"1","1",350,"Correct"
"DUhCv","1",58,"1","1",368,"Correct"
"DUhCv","1",59,"1","1",386,"Correct"
"DUhCv","1",60,"1","1",350,"Correct"
"DUhCv","1",61,"1","1",337,"Correct"
"DUhCv","1",62,"1","1",370,"Correct"
"DUhCv","1",63,"1","1",390,"Correct"
"DUhCv","1",64,"2","1",280,"Correct"
"DUhCv","1",65,"2","2",244,"Correct"
"DUhCv","1",66,"1","1",697,"Correct"
"DUhCv","1",67,"1","2",489,"Correct"
"DUhCv","1",68,"2","1",343,"Correct"
"DUhCv","1",69,"1","1",456,"Correct"
"DUhCv","1",70,"2","2",239,"Correct"
"DUhCv","1",71,"1","1",465,"Correct"
"DUhCv","1",72,"1","2",0,"Too Slow"
"DUhCv","1",73,"1","1",724,"Correct"
"DUhCv","1",74,"1","1",326,"Correct"
"DUhCv","1",75,"1","1",374,"Correct"
"DUhCv","1",76,"1","1",371,"Correct"
"DUhCv","1",77,"1","1",300,"Correct"
"DUhCv","1",78,"2","1",290,"Correct"
"DUhCv","1",79,"1","1",0,"Too Slow"
"DUhCv","1",80,"1","1",329,"Correct"
"DUhCv","1",81,"1","1",368,"Correct"
"DUhCv","1",82,"1","1",291,"Correct"
"DUhCv","1",83,"1","1",340,"Correct"
"DUhCv","1",84,"1","1",378,"Correct"
"DUhCv","1",85,"1","1",269,"Correct"
"DUhCv","1",86,"1","1",363,"Correct"
"DUhCv","1",87,"1","1",316,"Correct"
"DUhCv","1",88,"1","1",280,"Correct"
"DUhCv","1",89,"2","1",289,"Correct"
"DUhCv","1",90,"1","1",347,"Correct"
"DUhCv","1",91,"1","1",293,"Correct"
"DUhCv","1",92,"2","2",255,"Correct"
"DUhCv","1",93,"1","2",660,"Correct"
"DUhCv","1",94,"1","1",320,"Correct"
"DUhCv","1",95,"1","1",353,"Correct"
"DUhCv","1",96,"1","1",345,"Correct"
"DUhCv","1",97,"1","2",0,"Too Slow"
"DUhCv","1",98,"1","1",366,"Correct"
"DUhCv","1",99,"2","2",296,"Correct"
"DUhCv","1",100,"1","1",326,"Correct"
"DUhCv","1",101,"1","1",503,"Correct"
"DUhCv","1",102,"2","2",203,"Correct"
"DUhCv","1",103,"1","1",349,"Correct"
"DUhCv","1",104,"1","1",370,"Correct"
"DUhCv","1",105,"1","1",274,"Correct"
"DUhCv","1",106,"2","1",381,"Correct"
"DUhCv","1",107,"1","1",313,"Correct"
"DUhCv","1",108,"1","1",339,"Correct"
"DUhCv","1",109,"1","1",659,"Correct"
"DUhCv","1",110,"2","2",276,"Correct"
"DUhCv","1",111,"2","2",395,"Correct"
"DUhCv","1",112,"1","1",323,"Correct"
"DUhCv","1",113,"2","2",235,"Correct"
"DUhCv","1",114,"1","1",235,"Correct"
"DUhCv","1",115,"1","1",340,"Correct"
"DUhCv","1",116,"1","2",395,"Incorrect"
"DUhCv","1",117,"1","1",396,"Correct"
"DUhCv","1",118,"1","1",346,"Correct"
"DUhCv","1",119,"1","1",357,"Correct"
"DUhCv","1",120,"1","1",381,"Correct"
"DUhCv","1",121,"1","1",295,"Correct"
"DUhCv","1",122,"1","1",449,"Correct"
"DUhCv","1",123,"1","1",298,"Correct"
"DUhCv","1",124,"2","1",262,"Correct"
"DUhCv","1",125,"2","1",484,"Correct"
"DUhCv","1",126,"1","1",0,"Too Slow"
"DUhCv","1",127,"1","1",325,"Correct"
"DUhCv","1",128,"1","1",473,"Correct"
"DUhCv","1",129,"1","1",342,"Correct"
"DUhCv","2",1,"1","2",604,"Correct"
"DUhCv","2",2,"1","1",429,"Correct"
"DUhCv","2",3,"1","1",313,"Correct"
"DUhCv","2",4,"2","1",401,"Correct"
"DUhCv","2",5,"1","1",317,"Correct"
"DUhCv","2",6,"1","1",609,"Correct"
"DUhCv","2",7,"1","1",320,"Correct"
"DUhCv","2",8,"1","2",519,"Correct"
"DUhCv","2",9,"1","2",531,"Correct"
"DUhCv","2",10,"1","1",333,"Correct"
"DUhCv","2",11,"1","1",376,"Correct"
"DUhCv","2",12,"1","1",314,"Correct"
"DUhCv","2",13,"2","1",229,"Correct"
"DUhCv","2",14,"2","2",337,"Correct"
"DUhCv","2",15,"2","2",449,"Correct"
"DUhCv","2",16,"1","2",500,"Correct"
"DUhCv","2",17,"2","1",233,"Correct"
"DUhCv","2",18,"1","1",333,"Correct"
"DUhCv","2",19,"2","2",231,"Correct"
"DUhCv","2",20,"1","1",319,"Correct"
"DUhCv","2",21,"1","1",301,"Correct"
"DUhCv","2",22,"1","1",309,"Correct"
"DUhCv","2",23,"2","1",296,"Correct"
"DUhCv","2",24,"1","1",300,"Correct"
"DUhCv","2",25,"1","1",581,"Too Slow"
"DUhCv","2",26,"1","1",326,"Correct"
"DUhCv","2",27,"1","1",447,"Correct"
"DUhCv","2",28,"1","1",628,"Correct"
"DUhCv","2",29,"2","2",312,"Correct"
"DUhCv","2",30,"1","1",296,"Correct"
"DUhCv","2",31,"1","1",630,"Correct"
"DUhCv","2",32,"1","1",281,"Correct"
"DUhCv","2",33,"1","1",293,"Correct"
"DUhCv","2",34,"2","2",224,"Correct"
"DUhCv","2",35,"1","1",352,"Correct"
"DUhCv","2",36,"1","1",378,"Correct"
"DUhCv","2",37,"1","1",367,"Correct"
"DUhCv","2",38,"1","1",298,"Correct"
"DUhCv","2",39,"1","1",237,"Correct"
"DUhCv","2",40,"1","1",346,"Correct"
"DUhCv","2",41,"1","1",282,"Correct"
"DUhCv","2",42,"1","1",275,"Correct"
"DUhCv","2",43,"1","1",349,"Correct"
"DUhCv","2",44,"1","1",215,"Correct"
"DUhCv","2",45,"1","1",265,"Correct"
"DUhCv","2",46,"1","1",278,"Correct"
"DUhCv","2",47,"1","1",263,"Correct"
"DUhCv","2",48,"2","2",452,"Correct"
"DUhCv","2",49,"1","1",358,"Incorrect"
"DUhCv","2",50,"1","1",344,"Correct"
"DUhCv","2",51,"1","1",541,"Correct"
"DUhCv","2",52,"1","1",253,"Correct"
"DUhCv","2",53,"1","1",277,"Correct"
"DUhCv","2",54,"1","1",219,"Correct"
"DUhCv","2",55,"2","2",242,"Correct"
"DUhCv","2",56,"1","1",634,"Correct"
"DUhCv","2",57,"2","1",239,"Correct"
"DUhCv","2",58,"1","2",368,"Too Slow"
"DUhCv","2",59,"1","1",355,"Correct"
"DUhCv","2",60,"1","1",405,"Correct"
"DUhCv","2",61,"1","2",436,"Correct"
"DUhCv","2",62,"2","1",216,"Correct"
"DUhCv","2",63,"1","1",321,"Correct"
"DUhCv","2",64,"1","1",272,"Correct"
"DUhCv","2",65,"1","2",421,"Correct"
"DUhCv","2",66,"1","1",388,"Correct"
"DUhCv","2",67,"1","2",448,"Correct"
"DUhCv","2",68,"2","1",221,"Correct"
"DUhCv","2",69,"2","1",324,"Correct"
"DUhCv","2",70,"1","1",420,"Correct"
"DUhCv","2",71,"1","1",349,"Correct"
"DUhCv","2",72,"1","1",568,"Correct"
"DUhCv","2",73,"2","1",210,"Correct"
"DUhCv","2",74,"1","2",424,"Correct"
"DUhCv","2",75,"1","1",478,"Correct"
"DUhCv","2",76,"1","1",422,"Correct"
"DUhCv","2",77,"1","1",300,"Correct"
"DUhCv","2",78,"1","1",319,"Correct"
"DUhCv","2",79,"1","1",320,"Correct"
"DUhCv","2",80,"2","2",279,"Correct"
"DUhCv","2",81,"1","1",314,"Correct"
"DUhCv","2",82,"1","2",427,"Correct"
"DUhCv","2",83,"1","1",437,"Correct"
"DUhCv","2",84,"1","1",401,"Correct"
"DUhCv","2",85,"2","2",313,"Correct"
"DUhCv","2",86,"1","1",345,"Correct"
"DUhCv","2",87,"1","1",322,"Correct"
"DUhCv","2",88,"1","1",334,"Correct"
"DUhCv","2",89,"1","1",330,"Correct"
"DUhCv","2",90,"2","1",263,"Correct"
"DUhCv","2",91,"1","1",433,"Correct"
"DUhCv","2",92,"1","1",323,"Correct"
"DUhCv","2",93,"1","1",439,"Correct"
"DUhCv","2",94,"2","1",235,"Correct"
"DUhCv","2",95,"2","1",213,"Correct"
"DUhCv","2",96,"1","1",572,"Correct"
"DUhCv","2",97,"2","2",244,"Correct"
"DUhCv","2",98,"1","1",316,"Correct"
"DUhCv","2",99,"1","1",283,"Correct"
"DUhCv","2",100,"1","1",328,"Correct"
"DUhCv","2",101,"1","1",318,"Correct"
"DUhCv","2",102,"1","2",607,"Correct"
"DUhCv","2",103,"1","1",336,"Correct"
"DUhCv","2",104,"1","1",260,"Correct"
"DUhCv","2",105,"1","1",376,"Correct"
"DUhCv","2",106,"1","1",305,"Correct"
"DUhCv","2",107,"1","1",517,"Correct"
"DUhCv","2",108,"1","1",377,"Correct"
"DUhCv","2",109,"1","1",224,"Correct"
"DUhCv","2",110,"1","1",258,"Correct"
"DUhCv","2",111,"1","1",262,"Correct"
"DUhCv","2",112,"1","1",287,"Correct"
"DUhCv","2",113,"1","1",356,"Correct"
"DUhCv","2",114,"2","1",302,"Correct"
"DUhCv","2",115,"1","1",309,"Correct"
"DUhCv","2",116,"1","2",508,"Correct"
"DUhCv","2",117,"1","1",311,"Correct"
"DUhCv","2",118,"2","2",207,"Correct"
"DUhCv","2",119,"1","1",282,"Correct"
"DUhCv","2",120,"2","2",309,"Correct"
"DUhCv","2",121,"1","1",306,"Correct"
"DUhCv","2",122,"1","1",307,"Correct"
"DUhCv","2",123,"1","1",351,"Correct"
"DUhCv","2",124,"1","1",284,"Correct"
"DUhCv","2",125,"1","1",284,"Correct"
"DUhCv","2",126,"1","1",303,"Correct"
"DUhCv","2",127,"1","2",515,"Correct"
"DUhCv","2",128,"1","1",331,"Correct"
"DUhCv","2",129,"2","2",232,"Correct"
"EX4p3","1",1,"1","1",302,"Correct"
"EX4p3","1",2,"1","1",398,"Correct"
"EX4p3","1",3,"1","1",441,"Correct"
"EX4p3","1",4,"1","1",397,"Correct"
"EX4p3","1",5,"2","1",214,"Correct"
"EX4p3","1",6,"1","1",421,"Correct"
"EX4p3","1",7,"1","1",363,"Correct"
"EX4p3","1",8,"1","2",575,"Correct"
"EX4p3","1",9,"1","1",274,"Correct"
"EX4p3","1",10,"1","1",394,"Correct"
"EX4p3","1",11,"1","1",442,"Correct"
"EX4p3","1",12,"2","1",217,"Correct"
"EX4p3","1",13,"1","1",418,"Correct"
"EX4p3","1",14,"1","2",611,"Correct"
"EX4p3","1",15,"2","2",205,"Correct"
"EX4p3","1",16,"1","1",432,"Correct"
"EX4p3","1",17,"1","1",335,"Correct"
"EX4p3","1",18,"1","1",303,"Correct"
"EX4p3","1",19,"1","1",273,"Correct"
"EX4p3","1",20,"1","1",236,"Correct"
"EX4p3","1",21,"1","1",271,"Correct"
"EX4p3","1",22,"1","2",221,"Incorrect"
"EX4p3","1",23,"1","1",417,"Correct"
"EX4p3","1",24,"1","2",576,"Correct"
"EX4p3","1",25,"1","1",356,"Correct"
"EX4p3","1",26,"2","1",199,"Correct"
"EX4p3","1",27,"1","1",395,"Correct"
"EX4p3","1",28,"1","1",487,"Correct"
"EX4p3","1",29,"2","1",280,"Correct"
"EX4p3","1",30,"1","1",586,"Correct"
"EX4p3","1",31,"1","1",403,"Correct"
"EX4p3","1",32,"1","2",595,"Correct"
"EX4p3","1",33,"2","1",235,"Correct"
"EX4p3","1",34,"1","1",413,"Correct"
"EX4p3","1",35,"2","2",257,"Correct"
"EX4p3","1",36,"1","1",342,"Correct"
"EX4p3","1",37,"1","1",304,"Correct"
"EX4p3","1",38,"1","1",344,"Correct"
"EX4p3","1",39,"1","2",576,"Correct"
"EX4p3","1",40,"1","1",329,"Correct"
"EX4p3","1",41,"1","1",381,"Correct"
"EX4p3","1",42,"1","1",313,"Correct"
"EX4p3","1",43,"2","2",218,"Correct"
"EX4p3","1",44,"1","1",493,"Correct"
"EX4p3","1",45,"1","2",365,"Correct"
"EX4p3","1",46,"2","1",0,"Too Slow"
"EX4p3","1",47,"1","1",398,"Correct"
"EX4p3","1",48,"1","1",383,"Correct"
"EX4p3","1",49,"1","2",553,"Correct"
"EX4p3","1",50,"1","1",523,"Correct"
"EX4p3","1",51,"1","1",599,"Correct"
"EX4p3","1",52,"1","1",462,"Correct"
"EX4p3","1",53,"2","2",222,"Correct"
"EX4p3","1",54,"2","2",326,"Correct"
"EX4p3","1",55,"1","1",454,"Correct"
"EX4p3","1",56,"1","1",368,"Correct"
"EX4p3","1",57,"1","1",313,"Incorrect"
"EX4p3","1",58,"1","1",376,"Correct"
"EX4p3","1",59,"1","1",311,"Correct"
"EX4p3","1",60,"1","1",418,"Correct"
"EX4p3","1",61,"1","1",324,"Correct"
"EX4p3","1",62,"1","1",363,"Correct"
"EX4p3","1",63,"1","1",310,"Correct"
"EX4p3","1",64,"2","1",213,"Correct"
"EX4p3","1",65,"2","2",122,"Correct"
"EX4p3","1",66,"1","1",409,"Correct"
"EX4p3","1",67,"1","2",426,"Correct"
"EX4p3","1",68,"2","1",214,"Correct"
"EX4p3","1",69,"1","1",304,"Correct"
"EX4p3","1",70,"2","2",347,"Correct"
"EX4p3","1",71,"1","1",274,"Correct"
"EX4p3","1",72,"1","2",274,"Incorrect"
"EX4p3","1",73,"1","1",396,"Correct"
